Date_Time,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
2022-12-06 14:00:00+00:00,30.051333333333332,25.375999999999998,89.51066666666667,4.142666666666667,1.0,24.266666666666666,506.0,1.0166666666666666
2022-12-06 15:00:00+00:00,30.072727272727274,25.667272727272724,94.76636363636364,7.536363636363637,1.0,25.0,1.0,0.5
2022-12-06 16:00:00+00:00,30.099285714285717,27.422857142857143,94.43857142857144,5.588571428571428,1.0,37.214285714285715,1.0,1.3214285714285714
2022-12-06 17:00:00+00:00,30.104666666666667,28.94,92.45933333333333,2.606666666666667,1.0,61.666666666666664,183.0,1.9
2022-12-06 18:00:00+00:00,30.104615384615386,29.61846153846154,89.18538461538462,0.8944444444444445,1.0,76.07692307692308,156.33333333333334,4.038461538461538
2022-12-06 19:00:00+00:00,30.1,38.70153846153846,79.99153846153847,3.7375,803.0,92.0,253.0,4.615384615384615
2022-12-06 20:00:00+00:00,30.1,34.146153846153844,79.51461538461538,5.575384615384616,603.0,93.15384615384616,231.4,9.846153846153847
2022-12-06 21:00:00+00:00,30.1,36.032000000000004,73.89266666666667,6.292,628.0,137.93333333333334,457.7,10.0
2022-12-06 22:00:00+00:00,30.105384615384615,35.184615384615384,74.16307692307693,6.108461538461539,803.0,380.61538461538464,306.0,10.0
2022-12-06 23:00:00+00:00,30.11,33.19076923076923,77.19384615384615,7.263076923076923,1.0,233.15384615384616,806.0,10.0
2022-12-07 00:00:00+00:00,30.11769230769231,31.086153846153845,84.19692307692307,4.689230769230769,1.0,94.46153846153847,1.0,9.923076923076923
2022-12-07 01:00:00+00:00,30.13153846153846,31.66769230769231,82.51692307692308,5.397692307692308,1.0,104.23076923076923,1.0,9.307692307692308
2022-12-07 02:00:00+00:00,30.145384615384614,32.0,80.9346153846154,4.334615384615384,1.0,100.76923076923077,1.0,8.307692307692308
2022-12-07 03:00:00+00:00,30.155384615384612,32.0,81.78307692307693,1.3269230769230769,1.0,94.0,1.0,6.461538461538462
2022-12-07 04:00:00+00:00,30.173076923076923,32.0,80.74846153846154,3.3615384615384616,1.0,95.53846153846153,1.0,5.846153846153846
2022-12-07 05:00:00+00:00,30.18,32.0,80.84692307692308,1.3269230769230769,1.0,110.15384615384616,1.0,5.6923076923076925
2022-12-07 06:00:00+00:00,30.182307692307692,32.0,80.15384615384616,2.123076923076923,1.0,106.3076923076923,1.0,5.6923076923076925
2022-12-07 07:00:00+00:00,30.18,32.0,79.0576923076923,0.5307692307692308,1.0,107.84615384615384,1.0,6.0
2022-12-07 08:00:00+00:00,30.17076923076923,31.612307692307695,79.65384615384616,1.8576923076923075,1.0,117.07692307692308,1.0,6.0
2022-12-07 09:00:00+00:00,30.177692307692308,30.67076923076923,79.81153846153846,5.3100000000000005,1.0,130.92307692307693,1.0,6.153846153846154
2022-12-07 10:00:00+00:00,30.18,30.310769230769232,76.45923076923077,3.539230769230769,1.0,144.0,1.0,7.3076923076923075
2022-12-07 11:00:00+00:00,30.176923076923078,30.06153846153846,75.62461538461538,1.0615384615384615,1.0,137.07692307692307,1.0,7.6923076923076925
2022-12-07 12:00:00+00:00,30.18769230769231,30.26923076923077,75.17076923076924,1.4153846153846152,1.0,134.0,1.0,6.846153846153846
2022-12-07 13:00:00+00:00,30.19,30.69846153846154,76.84846153846155,1.0615384615384615,1.0,134.0,1.0,6.0
2022-12-07 14:00:00+00:00,30.19,30.435384615384617,76.67615384615384,3.542307692307692,1.0,134.76923076923077,1.0,6.076923076923077
2022-12-07 15:00:00+00:00,30.194615384615386,30.04769230769231,78.51692307692306,6.2846153846153845,1.0,144.76923076923077,1.0,5.230769230769231
2022-12-07 16:00:00+00:00,30.2,30.05857142857143,78.62571428571428,4.601428571428571,1.0,136.85714285714286,1.0,6.142857142857143
2022-12-07 17:00:00+00:00,30.21,30.10307692307692,79.07076923076923,4.246153846153846,1.0,125.53846153846153,1.0,6.0
2022-12-07 18:00:00+00:00,30.196923076923078,30.06153846153846,76.52,6.640769230769231,1.0,134.0,1.0,7.076923076923077
2022-12-07 19:00:00+00:00,30.16857142857143,30.482857142857142,72.91428571428571,4.437857142857142,1.0,160.42857142857142,1.0,8.642857142857142
2022-12-07 20:00:00+00:00,30.15,30.51846153846154,70.35692307692308,1.5923076923076924,1.0,172.46153846153845,1.0,9.0
2022-12-07 21:00:00+00:00,30.139999999999997,30.919999999999998,68.70285714285714,3.4499999999999997,1070.0,235.5,652.4444444444445,8.928571428571429
2022-12-07 22:00:00+00:00,30.13076923076923,32.0,67.66307692307693,6.640000000000001,1078.0,703.0769230769231,872.5,9.0
2022-12-07 23:00:00+00:00,30.145714285714284,31.15142857142857,71.42,9.045714285714286,1015.75,302.5,474.1,9.0
2022-12-08 00:00:00+00:00,30.157692307692308,30.60153846153846,74.86153846153846,6.904615384615385,720.6666666666666,185.3846153846154,433.5,9.153846153846153
2022-12-08 01:00:00+00:00,30.169999999999998,30.212857142857143,78.91,4.107142857142857,1.0,421.7142857142857,616.5,6.571428571428571
2022-12-08 02:00:00+00:00,30.171333333333337,28.964,89.41133333333333,4.446666666666667,1.0,227.2,1.0,1.3333333333333333
2022-12-08 03:00:00+00:00,30.184285714285714,28.785714285714285,91.64714285714285,2.5464285714285713,1.0,153.85714285714286,1.0,1.1428571428571428
2022-12-08 04:00:00+00:00,30.197692307692307,29.161538461538463,89.34384615384616,0.0,1.0,161.53846153846155,1.0,1.0961538461538463
2022-12-08 05:00:00+00:00,30.20375,29.53625,87.06,0.43125,1.0,114.5625,203.16666666666666,1.65625
2022-12-08 06:00:00+00:00,30.222666666666665,29.612000000000002,87.38933333333333,2.9133333333333336,199.0,96.86666666666666,207.2,2.05
2022-12-08 07:00:00+00:00,30.234615384615385,28.856923076923074,90.27153846153846,3.626923076923077,1.0,254.30769230769232,272.0,2.0
2022-12-08 08:00:00+00:00,30.24642857142857,28.580000000000002,91.79142857142857,0.24642857142857144,284.0,170.85714285714286,249.2,2.3214285714285716
2022-12-08 09:00:00+00:00,30.26615384615385,28.732307692307693,91.45461538461538,0.2653846153846154,1.0,199.07692307692307,330.6666666666667,3.230769230769231
2022-12-08 10:00:00+00:00,30.283076923076923,29.77076923076923,87.81769230769231,0.5307692307692308,1.0,212.76923076923077,224.0,3.3846153846153846
2022-12-08 11:00:00+00:00,30.292307692307695,30.075384615384618,87.60307692307694,2.8307692307692305,1.0,198.0,224.0,3.923076923076923
2022-12-08 12:00:00+00:00,30.303846153846152,30.587692307692308,86.38153846153847,0.2653846153846154,1.0,199.07692307692307,244.0,4.230769230769231
2022-12-08 13:00:00+00:00,30.31642857142857,30.174285714285713,85.59214285714286,2.382142857142857,395.1666666666667,220.21428571428572,294.61538461538464,4.785714285714286
2022-12-08 14:00:00+00:00,30.328461538461536,30.92,82.89769230769231,2.7423076923076923,1.0,211.6153846153846,1.0,5.3076923076923075
2022-12-08 15:00:00+00:00,30.32785714285714,31.28,78.77285714285713,5.424285714285714,1.0,200.14285714285714,1.0,7.071428571428571
2022-12-08 16:00:00+00:00,30.333846153846153,31.113846153846154,79.60923076923078,6.728461538461539,1.0,29.46153846153846,306.0,5.846153846153846
2022-12-08 17:00:00+00:00,30.348461538461542,32.0,78.53384615384616,6.374615384615385,1.0,24.846153846153847,1.0,5.153846153846154
2022-12-08 18:00:00+00:00,30.33230769230769,33.675384615384615,69.81538461538462,4.865384615384615,1.0,16.76923076923077,1.0,6.846153846153846
2022-12-08 19:00:00+00:00,30.298461538461538,35.558461538461536,68.07384615384616,4.423846153846154,1.0,20.615384615384617,1.0,9.692307692307692
2022-12-08 20:00:00+00:00,30.282307692307693,37.621538461538464,67.29384615384616,5.31076923076923,1.0,57.53846153846154,1.0,10.0
2022-12-08 21:00:00+00:00,30.27769230769231,37.91230769230769,68.09615384615384,5.311538461538461,1.0,123.3076923076923,2006.0,10.0
2022-12-08 22:00:00+00:00,30.263076923076923,39.60153846153847,62.48384615384615,0.5307692307692308,1.0,55.61538461538461,2006.0,10.0
2022-12-08 23:00:00+00:00,30.25153846153846,37.23384615384616,69.75692307692307,3.0961538461538463,1.0,63.30769230769231,2056.0,9.846153846153847
2022-12-09 00:00:00+00:00,30.246923076923075,33.55076923076923,75.70692307692308,3.0961538461538463,1.0,32.15384615384615,2106.0,9.538461538461538
2022-12-09 01:00:00+00:00,30.23153846153846,32.16615384615385,78.54384615384616,1.4153846153846152,2203.0,55.61538461538461,1704.0,9.615384615384615
2022-12-09 02:00:00+00:00,30.21076923076923,31.196923076923078,81.9123076923077,1.0615384615384615,2303.0,28.307692307692307,2006.0,9.461538461538462
2022-12-09 03:00:00+00:00,30.193846153846152,31.529230769230768,80.09076923076924,4.334615384615384,1.0,63.30769230769231,2102.0,9.461538461538462
2022-12-09 04:00:00+00:00,30.17538461538462,30.92,80.53538461538461,3.8046153846153845,1.0,278.0769230769231,2003.0,9.307692307692308
2022-12-09 05:00:00+00:00,30.163846153846155,30.033846153846152,82.03076923076924,3.8046153846153845,1.0,247.30769230769232,1803.0,9.23076923076923
2022-12-09 06:00:00+00:00,30.16,29.133846153846154,81.28076923076924,0.5307692307692308,1.0,278.2307692307692,1.0,10.0
2022-12-09 07:00:00+00:00,30.138461538461538,30.213846153846152,80.24692307692308,0.8846153846153846,1.0,309.15384615384613,1.0,9.461538461538462
2022-12-09 08:00:00+00:00,30.103846153846156,31.266153846153845,76.5823076923077,7.880769230769231,1.0,463.0,1.0,10.0
2022-12-09 09:00:00+00:00,30.083076923076923,32.36,68.44846153846154,8.146923076923077,1.0,309.0,1.0,10.0
2022-12-09 10:00:00+00:00,30.06153846153846,32.747692307692304,66.75692307692307,9.473846153846154,1.0,416.84615384615387,1.0,10.0
2022-12-09 11:00:00+00:00,30.069999999999997,32.44307692307692,72.82307692307693,4.160769230769231,1.0,718.0,1.0,9.384615384615385
2022-12-09 12:00:00+00:00,30.051538461538463,32.9,73.2476923076923,4.603076923076923,1154.0,877.9230769230769,991.25,9.538461538461538
2022-12-09 13:00:00+00:00,30.045384615384613,32.98307692307692,70.18615384615384,2.566153846153846,2004.0,996.2307692307693,1103.0,10.0
2022-12-09 14:00:00+00:00,30.03076923076923,32.0,75.18153846153847,2.8307692307692305,1103.6666666666667,714.7692307692307,961.4166666666666,9.538461538461538
2022-12-09 15:00:00+00:00,30.029999999999998,32.87230769230769,73.42307692307692,1.5923076923076922,1.0,831.3076923076923,1003.6666666666666,9.384615384615385
2022-12-09 16:00:00+00:00,30.036923076923078,36.84615384615385,56.722307692307695,3.1846153846153844,1503.5,803.6923076923077,1011.4615384615385,10.0
2022-12-09 17:00:00+00:00,30.058461538461536,35.98769230769231,66.23615384615385,6.905384615384616,1003.0,823.0,1028.8,9.76923076923077
2022-12-09 18:00:00+00:00,30.067692307692308,35.98769230769231,72.76461538461538,7.350769230769231,803.0,762.0769230769231,879.6666666666666,9.692307692307692
2022-12-09 19:00:00+00:00,30.075384615384618,37.441538461538464,65.81692307692308,11.421538461538463,803.0,684.7692307692307,787.0,10.0
2022-12-09 20:00:00+00:00,30.090666666666667,37.844,65.54733333333334,10.13,641.375,403.3333333333333,547.4,9.6
2022-12-09 21:00:00+00:00,30.096666666666668,37.484,68.97800000000001,8.056666666666667,696.2142857142857,305.53333333333336,553.7142857142857,10.0
2022-12-09 22:00:00+00:00,30.10230769230769,37.87076923076923,67.47538461538463,3.8923076923076922,853.0,607.8461538461538,703.3333333333334,10.0
2022-12-09 23:00:00+00:00,30.11769230769231,37.552307692307686,64.10384615384615,1.5923076923076922,2303.0,680.4615384615385,902.5,10.0
2022-12-10 00:00:00+00:00,30.124615384615385,36.86,63.854615384615386,0.0,2103.0,699.6923076923077,803.0,10.0
2022-12-10 01:00:00+00:00,30.13,36.48615384615385,62.61923076923077,0.5307692307692308,1.0,680.3846153846154,803.625,10.0
2022-12-10 02:00:00+00:00,30.126153846153844,35.004615384615384,67.04230769230769,4.423076923076923,1.0,572.7692307692307,1311.1666666666667,10.0
2022-12-10 03:00:00+00:00,30.12846153846154,33.75846153846153,73.33923076923077,5.931538461538461,1.0,325.53846153846155,2302.0,10.0
2022-12-10 04:00:00+00:00,30.111538461538462,32.80307692307692,72.52153846153846,7.617692307692308,1.0,116.84615384615384,2303.0,10.0
2022-12-10 05:00:00+00:00,30.1,32.08307692307692,73.20769230769231,7.616923076923078,2103.0,117.15384615384616,1802.0,10.0
2022-12-10 06:00:00+00:00,30.1,33.606153846153845,68.61076923076922,10.713846153846154,1.0,185.76923076923077,1.0,10.0
2022-12-10 07:00:00+00:00,30.08153846153846,33.135384615384616,71.06538461538462,9.29846153846154,1.0,1011.0769230769231,1.0,10.0
2022-12-10 08:00:00+00:00,30.056923076923077,34.63076923076923,65.28,15.048461538461538,1.0,688.3076923076923,1.0,10.0
2022-12-10 09:00:00+00:00,30.058461538461536,33.786153846153844,64.24923076923076,11.42153846153846,1.0,876.9230769230769,1902.0,10.0
2022-12-10 10:00:00+00:00,30.050769230769227,33.786153846153844,62.60923076923076,15.313846153846155,1.0,139.76923076923077,1.0,10.0
2022-12-10 11:00:00+00:00,30.033846153846152,35.44769230769231,55.49923076923077,16.72923076923077,1904.0,301.6923076923077,1770.3333333333333,10.0
2022-12-10 12:00:00+00:00,30.02615384615385,35.76615384615385,54.80615384615385,13.19076923076923,1.0,848.7692307692307,1.0,10.0
2022-12-10 13:00:00+00:00,30.016153846153845,37.04,50.58615384615385,16.729230769230767,1.0,1141.6923076923076,1404.0,10.0
2022-12-10 14:00:00+00:00,30.009999999999998,37.73230769230769,49.46923076923077,21.596923076923076,1603.0,1126.3076923076924,1203.0,10.0
