Date_Time,SnowGain,AGDTemp,AGDHumid,AGDWindSpeed,AGDWindDir,AGDWindGust
2023-02-09 20:00:00+00:00,0.0,19.296666666666667,53.223333333333336,6.63,258.45,10.52
2023-02-09 21:00:00+00:00,0.0,20.13,57.281666666666666,7.766666666666667,255.05,12.06
2023-02-09 22:00:00+00:00,0.0,20.154999999999998,60.714999999999996,3.545,246.7,10.01
2023-02-09 23:00:00+00:00,0.0,19.451666666666664,56.651666666666664,2.815,166.36,13.37
2023-02-10 00:00:00+00:00,0.0,14.946666666666667,61.44166666666666,2.268333333333333,77.735,10.16
2023-02-10 01:00:00+00:00,0.0,10.706666666666669,64.72166666666666,1.235,271.15,5.48
2023-02-10 02:00:00+00:00,0.0,9.101666666666667,58.225,0.42500000000000004,273.4,2.77
2023-02-10 03:00:00+00:00,0.0,10.241666666666667,42.72166666666667,2.0683333333333334,69.83,5.26
2023-02-10 04:00:00+00:00,0.0,9.345,50.34166666666667,0.5366666666666666,282.70000000000005,6.5
2023-02-10 05:00:00+00:00,0.0,9.758333333333333,43.72,1.5633333333333335,64.285,4.53
2023-02-10 06:00:00+00:00,0.0,12.808333333333332,27.276666666666667,2.013333333333333,65.61,7.01
2023-02-10 07:00:00+00:00,0.0,15.513333333333334,25.186666666666667,3.4000000000000004,60.265,7.46
2023-02-10 08:00:00+00:00,0.0,17.146666666666665,26.07166666666667,2.73,54.084999999999994,7.31
2023-02-10 09:00:00+00:00,0.0,17.916666666666668,29.366666666666664,3.18,66.48,8.91
2023-02-10 10:00:00+00:00,0.0,19.32166666666667,39.83833333333333,4.573333333333333,58.255,9.21
2023-02-10 11:00:00+00:00,0.0,17.415,54.57666666666666,1.54,71.355,5.7
2023-02-10 12:00:00+00:00,0.0,18.57166666666667,53.34833333333333,2.0683333333333334,64.755,7.09
2023-02-10 13:00:00+00:00,0.0,19.19333333333333,51.86166666666667,1.705,66.35,5.63
2023-02-10 14:00:00+00:00,0.0,20.003333333333334,51.93333333333334,1.758333333333333,67.83,4.67
2023-02-10 15:00:00+00:00,0.0,21.07,52.038333333333334,1.5966666666666667,80.715,5.19
2023-02-10 16:00:00+00:00,0.0,27.281666666666666,45.794999999999995,2.783333333333333,80.21,5.99
2023-02-10 17:00:00+00:00,0.0,37.86666666666667,31.875,0.8466666666666667,89.8,4.1
2023-02-10 18:00:00+00:00,0.0,41.82,25.745,0.3016666666666667,50.37,2.92
2023-02-10 19:00:00+00:00,0.0,42.01833333333334,26.2,0.7083333333333334,278.6,3.88
2023-02-10 20:00:00+00:00,0.0,40.86166666666667,28.598333333333333,0.8683333333333333,312.2,4.6
2023-02-10 21:00:00+00:00,0.0,39.33833333333333,33.30833333333333,2.563333333333333,257.45000000000005,6.43
2023-02-10 22:00:00+00:00,0.0,38.528333333333336,37.82333333333333,0.7066666666666667,289.0,5.41
2023-02-10 23:00:00+00:00,0.0,37.663333333333334,36.43666666666667,0.5866666666666667,97.4,4.53
2023-02-11 00:00:00+00:00,0.0,33.815,38.82666666666666,2.58,177.785,6.57
2023-02-11 01:00:00+00:00,0.0,28.618333333333336,44.41,1.0816666666666668,288.8,5.56
2023-02-11 02:00:00+00:00,0.0,29.638333333333332,35.321666666666665,3.11,267.85,8.11
2023-02-11 03:00:00+00:00,0.0,27.12166666666667,38.26333333333333,4.303333333333334,38.28,8.33
2023-02-11 04:00:00+00:00,0.0,27.221666666666664,34.29,6.023333333333333,42.94499999999999,10.3
2023-02-11 05:00:00+00:00,0.0,27.458333333333332,32.431666666666665,2.9116666666666666,28.225,9.64
2023-02-11 06:00:00+00:00,0.0,27.856666666666666,29.121666666666666,3.6483333333333334,228.45,15.34
2023-02-11 07:00:00+00:00,0.0,34.29333333333333,16.75166666666667,11.578333333333333,245.7,35.35
2023-02-11 08:00:00+00:00,0.0,37.03666666666667,13.725,15.706666666666669,246.85,34.12
2023-02-11 09:00:00+00:00,0.0,37.300000000000004,13.171666666666667,15.388333333333334,244.0,33.6
2023-02-11 10:00:00+00:00,0.0,36.81666666666667,14.321666666666667,14.655,234.8,33.98
2023-02-11 11:00:00+00:00,0.0,37.541666666666664,14.213333333333333,12.62,233.0,29.95
2023-02-11 12:00:00+00:00,0.0,37.67166666666667,14.673333333333332,9.023333333333333,230.5,23.75
2023-02-11 13:00:00+00:00,0.0,36.335,16.281666666666666,4.173333333333333,237.89999999999998,21.26
2023-02-11 14:00:00+00:00,0.0,33.75166666666667,21.138333333333332,2.0833333333333335,187.9,9.06
2023-02-11 15:00:00+00:00,0.0,32.98166666666666,24.863333333333333,2.985,24.060000000000002,7.01
2023-02-11 16:00:00+00:00,0.0,35.685,24.386666666666667,3.4316666666666666,61.55500000000001,12.35
2023-02-11 17:00:00+00:00,0.0,39.64666666666667,16.69333333333333,2.64,226.05,12.28
2023-02-11 18:00:00+00:00,0.0,41.70333333333333,14.873333333333333,3.68,213.8,10.96
2023-02-11 19:00:00+00:00,0.0,42.355,15.86,1.5200000000000002,195.65,5.19
2023-02-11 20:00:00+00:00,0.0,40.403333333333336,18.596666666666668,2.0433333333333334,313.15,8.77
2023-02-11 21:00:00+00:00,0.0,40.35166666666667,17.776666666666667,3.9133333333333327,268.9,14.39
2023-02-11 22:00:00+00:00,0.0,39.986666666666665,16.706666666666667,4.33,277.25,13.74
2023-02-11 23:00:00+00:00,0.0,33.89833333333333,32.401666666666664,4.206666666666667,272.75,13.08
2023-02-12 00:00:00+00:00,0.0,29.511666666666667,41.325,3.0100000000000002,75.225,6.94
2023-02-12 01:00:00+00:00,0.0,27.67,37.050000000000004,3.486666666666667,56.510000000000005,7.89
2023-02-12 02:00:00+00:00,0.0,26.189999999999998,35.06166666666667,1.5866666666666667,51.705,8.91
2023-02-12 03:00:00+00:00,0.0,24.683333333333334,35.125,2.1266666666666665,64.745,6.79
2023-02-12 04:00:00+00:00,0.0,24.78833333333333,32.251666666666665,3.9166666666666665,64.05,8.77
2023-02-12 05:00:00+00:00,0.0,24.846666666666664,31.775000000000002,2.8466666666666662,59.24,7.24
2023-02-12 06:00:00+00:00,0.0,24.62,32.318333333333335,2.618333333333333,65.32,6.94
2023-02-12 07:00:00+00:00,0.0,22.653333333333332,35.51166666666666,3.6950000000000003,174.56,8.18
2023-02-12 08:00:00+00:00,0.0,22.093333333333334,35.73833333333334,3.6616666666666666,62.910000000000004,8.33
2023-02-12 09:00:00+00:00,0.0,22.338333333333335,36.28333333333333,1.29,63.379999999999995,4.82
2023-02-12 10:00:00+00:00,0.0,20.52,36.95666666666667,1.6483333333333334,64.945,6.28
2023-02-12 11:00:00+00:00,0.0,20.266666666666666,36.971666666666664,2.9283333333333332,56.07,7.81
2023-02-12 12:00:00+00:00,0.0,20.286666666666665,35.51333333333333,2.481666666666667,62.09,5.91
2023-02-12 13:00:00+00:00,0.0,20.900000000000002,32.88333333333333,2.033333333333333,52.605000000000004,6.79
2023-02-12 14:00:00+00:00,0.0,21.07,31.098333333333333,2.138333333333333,61.365,6.35
