Date_Time,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis
2023-01-18 11:00:00+00:00,29.95,30.02,78.24,17.26,1.0,473.0,554.0,9.0
2023-01-18 12:00:00+00:00,29.98,28.94,78.14,14.96,1.0,494.0,1.0,10.0
2023-01-18 13:00:00+00:00,30.0,28.94,78.14,19.56,854.0,452.0,602.0,10.0
2023-01-18 14:00:00+00:00,30.021538461538462,28.37230769230769,76.54846153846154,16.64076923076923,953.0,391.46153846153845,856.5,10.0
2023-01-18 15:00:00+00:00,30.052307692307693,28.37230769230769,74.29461538461538,13.721538461538461,1.0,359.46153846153845,611.0,10.0
2023-01-18 16:00:00+00:00,30.083333333333332,29.900000000000002,73.32166666666667,9.688333333333334,1.0,320.8333333333333,423.0,10.0
2023-01-18 17:00:00+00:00,30.097692307692306,33.32923076923077,61.901538461538465,8.323076923076924,1.0,277.61538461538464,332.0,10.0
2023-01-18 18:00:00+00:00,30.11,31.16923076923077,68.65538461538462,3.980769230769231,1.0,352.0,1.0,10.0
2023-01-18 19:00:00+00:00,30.106153846153845,32.636923076923075,68.51076923076923,0.4423076923076923,1.0,352.0,1.0,10.0
2023-01-18 20:00:00+00:00,30.1,33.74461538461538,65.48769230769231,4.955384615384616,1.0,367.46153846153845,504.0,10.0
2023-01-18 21:00:00+00:00,30.102307692307697,33.74461538461538,62.67846153846154,3.715384615384615,1.0,356.38461538461536,504.0,10.0
2023-01-18 22:00:00+00:00,30.113076923076925,33.74461538461538,61.567692307692305,0.7961538461538462,1.0,468.9230769230769,504.0,10.0
2023-01-18 23:00:00+00:00,30.12,33.38461538461539,61.02307692307692,0.0,1.0,500.7692307692308,1.0,10.0
2023-01-19 00:00:00+00:00,30.12,31.086153846153845,71.25692307692307,0.5307692307692308,1.0,491.6923076923077,1.0,10.0
2023-01-19 01:00:00+00:00,30.12,29.272307692307688,72.69538461538461,1.5923076923076924,1.0,494.3076923076923,1.0,10.0
2023-01-19 02:00:00+00:00,30.12,28.441538461538464,75.69846153846154,6.285384615384616,1.0,434.0769230769231,473.0,10.0
2023-01-19 03:00:00+00:00,30.12,28.37230769230769,79.53076923076924,9.121538461538462,1.0,383.84615384615387,438.5,10.0
2023-01-19 04:00:00+00:00,30.125384615384615,26.973846153846157,78.51307692307692,7.174615384615385,1.0,416.7692307692308,1.0,10.0
2023-01-19 05:00:00+00:00,30.13,25.22923076923077,83.91384615384617,6.728461538461539,1.0,169.84615384615384,1.0,10.0
2023-01-19 06:00:00+00:00,30.126923076923074,23.96923076923077,81.57153846153847,6.5515384615384615,1.0,1.0,1.0,10.0
2023-01-19 07:00:00+00:00,30.113846153846154,22.50153846153846,84.21076923076923,4.426923076923077,1.0,1.0,1.0,10.0
2023-01-19 08:00:00+00:00,30.103846153846156,21.892307692307693,86.18153846153845,6.463076923076924,1.0,1.0,1.0,10.0
2023-01-19 09:00:00+00:00,30.1,23.0,84.43923076923078,10.360000000000001,1.0,1.0,1.0,10.0
2023-01-19 10:00:00+00:00,30.086923076923078,23.0,79.51615384615386,7.792307692307692,1.0,1.0,1.0,10.0
2023-01-19 11:00:00+00:00,30.067692307692308,22.307692307692307,81.93538461538462,4.514615384615384,1.0,1.0,1.0,10.0
2023-01-19 12:00:00+00:00,30.053846153846152,23.0,80.50076923076924,6.994615384615385,1.0,186.3846153846154,1.0,10.0
2023-01-19 13:00:00+00:00,30.044615384615383,23.0,79.51615384615386,3.45,1.0,1204.923076923077,1.0,10.0
2023-01-19 14:00:00+00:00,30.02769230769231,24.329230769230772,75.02000000000001,5.663846153846153,1.0,587.6923076923077,1504.0,10.0
2023-01-19 15:00:00+00:00,30.024615384615384,24.813846153846153,72.19923076923077,6.994615384615385,1.0,402.61538461538464,1204.0,10.0
2023-01-19 16:00:00+00:00,30.016153846153845,26.35076923076923,66.55615384615385,8.145384615384616,1.0,1053.5384615384614,1203.6666666666667,10.0
2023-01-19 17:00:00+00:00,30.02,28.441538461538464,64.99,3.629230769230769,1.0,827.0769230769231,1.0,10.0
2023-01-19 18:00:00+00:00,30.029999999999998,29.63230769230769,68.31769230769231,2.0346153846153845,604.0,574.5384615384615,591.8,10.0
2023-01-19 19:00:00+00:00,30.006923076923076,30.255384615384614,67.5776923076923,6.461538461538462,474.0,366.0,450.0769230769231,10.0
2023-01-19 20:00:00+00:00,30.000666666666667,30.668,70.64533333333334,3.6813333333333333,364.0,233.93333333333334,342.0833333333333,5.333333333333333
2023-01-19 21:00:00+00:00,29.9925,28.43375,89.039375,2.659375,399.7142857142857,176.125,287.64285714285717,1.34375
2023-01-19 22:00:00+00:00,29.98428571428571,30.05857142857143,87.34428571428573,1.397857142857143,604.0,70.57142857142857,330.85714285714283,4.0
2023-01-19 23:00:00+00:00,29.985384615384614,30.255384615384614,90.55538461538461,6.108461538461539,604.0,492.0769230769231,608.3636363636364,10.0
2023-01-20 00:00:00+00:00,30.002307692307696,30.186153846153847,89.47846153846154,4.6,494.0,400.84615384615387,536.1111111111111,8.461538461538462
2023-01-20 01:00:00+00:00,30.013571428571428,30.187142857142856,86.16785714285716,4.1899999999999995,1.0,253.78571428571428,324.0,4.464285714285714
2023-01-20 02:00:00+00:00,30.02,28.43857142857143,92.80214285714285,3.6964285714285716,1.0,322.57142857142856,432.8888888888889,8.142857142857142
2023-01-20 03:00:00+00:00,30.02153846153846,28.37230769230769,93.0653846153846,4.069999999999999,1.0,492.2307692307692,584.0,9.76923076923077
2023-01-20 04:00:00+00:00,30.03923076923077,28.441538461538464,92.79846153846152,5.2215384615384615,903.0,514.9230769230769,802.3636363636364,10.0
2023-01-20 05:00:00+00:00,30.04692307692308,28.441538461538464,92.79846153846152,5.931538461538461,904.0,352.0,762.0833333333334,10.0
2023-01-20 06:00:00+00:00,30.053076923076922,28.441538461538464,92.79846153846152,8.234615384615385,829.0,680.4615384615385,753.6666666666666,9.76923076923077
2023-01-20 07:00:00+00:00,30.05,28.374285714285715,92.79999999999998,9.702857142857143,1.0,261.7857142857143,935.6666666666666,8.571428571428571
2023-01-20 08:00:00+00:00,30.055384615384618,26.76615384615385,91.44615384615386,4.691538461538462,914.0,215.3846153846154,918.0769230769231,10.0
2023-01-20 09:00:00+00:00,30.07461538461538,26.62769230769231,91.95692307692308,5.575384615384616,903.5,516.3076923076923,770.3333333333334,10.0
2023-01-20 10:00:00+00:00,30.08153846153846,28.23384615384615,84.18307692307692,7.7930769230769235,984.0,420.46153846153845,778.5833333333334,10.0
